station_id,station_name,latitude,longitude,elevation_m,climate_zone,cluster,temperature_c,pressure_hpa,relative_humidity_pct,temp_z,press_z,rh_z,max_z,decision,confidence,severity,neighbors_evaluated
42871099999,Gondia Arpt/Birsi,21.524,80.288,300.8,Central Plateau,central_plateau,25.7,978.1,96,0.44,-0.31,0.0,0.44,NORMAL,0.95,NONE,5
43900000726,Junagadh Agro-AWS,21.5222,70.4579,107.0,Central Plateau,central_plateau,24.7,1002.9,95,-0.38,2.31,0.67,2.31,NORMAL,0.95,NONE,5
42895099999,Balasore,21.517,86.933,20.0,Central Plateau,central_plateau,26.8,1011.2,98,0.25,1.21,0.34,1.21,NORMAL,0.95,NONE,5
42883099999,Sambalpur,21.467,83.967,148.0,Central Plateau,central_plateau,25.8,994.4,95,-0.3,-0.89,0.0,0.89,NORMAL,0.95,NONE,5
04287199999,Gondia AWS,21.4667,80.2,313.0,Central Plateau,central_plateau,25.1,977.8,97,-0.17,0.51,0.17,0.51,NORMAL,0.95,NONE,5
43900000664,Nandurbar AWS,21.37,74.24,210.0,Central Plateau,central_plateau,24.7,988.8,88,0.02,1.01,-1.35,1.35,NORMAL,0.95,NONE,5
42846099999,Nandurbar,21.333,74.25,206.0,Central Plateau,central_plateau,24.7,984.3,88,-0.02,-1.64,0.0,1.64,NORMAL,0.95,NONE,5
43900000790,Bargarh AWS,21.33,83.62,171.0,Central Plateau,central_plateau,25.7,992.3,93,0.04,-0.48,-0.67,0.67,NORMAL,0.95,NONE,5
42832099999,Keshod,21.317,70.317,50.0,Central Plateau,central_plateau,25.7,1006.0,91,0.16,-0.52,0.0,0.52,NORMAL,0.95,NONE,5
43900000681,Burhanpur AWS,21.3142,76.2289,233.0,Central Plateau,central_plateau,24.7,983.7,90,-0.55,-0.81,1.18,1.18,NORMAL,0.95,NONE,5
42872099999,Mana,21.233,81.65,313.0,Central Plateau,central_plateau,25.2,977.7,96,0.08,0.14,-0.17,0.17,NORMAL,0.95,NONE,5
42874099999,Pbo Raipur,21.233,81.65,298.0,Central Plateau,central_plateau,25.2,977.7,96,-0.08,-1.17,-0.17,1.17,NORMAL,0.95,NONE,5
42840099999,Surat,21.2,72.833,12.0,Central Plateau,central_plateau,26.5,1009.4,93,0.61,-0.4,-0.34,0.61,NORMAL,0.95,NONE,5
42876099999,Durg,21.183,81.283,293.0,Central Plateau,central_plateau,25.5,979.7,96,0.23,-0.22,-0.17,0.23,NORMAL,0.95,NONE,5
42875099999,Swami Vivekananda,21.183,81.733,317.6,Central Plateau,central_plateau,24.7,977.7,97,-0.4,0.5,0.17,0.5,NORMAL,0.95,NONE,5
42737199999,Raipur,21.18,81.739,317.3,Central Plateau,central_plateau,24.7,977.0,97,-0.4,-0.14,0.17,0.4,NORMAL,0.95,NONE,5
43900000655,Bhandara AWS,21.1714,79.6528,244.0,Central Plateau,central_plateau,25.8,982.1,93,-0.17,-2.05,-0.67,2.05,NORMAL,0.95,NONE,5
43920001004,Maharashtra Vidarbha Agro Block-01 AWS,21.15,78.68,290.5,Central Plateau,central_plateau,24.9,959.3,91,-0.8,-13.78,0.0,13.78,SENSOR_FAULT,0.98,HIGH,5
42866099999,Nagpur (Mayo Hospital),21.15,79.117,311.0,Central Plateau,central_plateau,26.0,977.5,97,0.54,0.56,1.01,1.01,NORMAL,0.95,NONE,5
43900000739,Tapi Vyara AWS,21.12,73.4,82.0,Central Plateau,central_plateau,25.0,1001.0,98,-0.57,-0.44,0.51,0.57,NORMAL,0.95,NONE,5
42948099999,Rajnandgaon,21.1,81.033,329.0,Central Plateau,central_plateau,25.2,977.3,97,0.17,1.12,0.17,1.12,NORMAL,0.95,NONE,5
42867099999,Dr Baba Saheb Ambedkar Intl,21.092,79.047,314.9,Central Plateau,central_plateau,25.5,976.9,94,0.14,0.53,0.51,0.53,NORMAL,0.95,NONE,5
42837099999,Mahuva,21.083,71.783,9.0,Central Plateau,central_plateau,25.6,1010.6,93,-0.65,-0.2,0.34,0.65,NORMAL,0.95,NONE,5
43900000791,Bhadrak AWS,21.06,86.5,23.0,Central Plateau,central_plateau,26.8,1009.4,96,-0.2,0.09,0.17,0.2,NORMAL,0.95,NONE,5
42851099999,Jalgaon,21.05,75.567,201.0,Central Plateau,central_plateau,26.0,989.4,81,0.41,1.11,-0.34,1.11,NORMAL,0.95,NONE,5
43900000660,Jalgaon AWS,21.0077,75.5626,209.0,Central Plateau,central_plateau,25.9,986.1,81,0.14,-0.73,-0.34,0.73,NORMAL,0.95,NONE,5
43900000733,Navsari AWS,20.95,72.93,9.0,Coastal Plains,coastal_plains,25.8,1010.1,95,0.15,0.23,0.17,0.23,NORMAL,0.95,NONE,5
42937099999,Amraoti,20.933,77.783,370.0,Central Plateau,central_plateau,26.0,970.3,86,0.53,0.51,0.0,0.53,NORMAL,0.95,NONE,5
43900000653,Amravati AWS,20.932,77.7523,343.0,Central Plateau,central_plateau,26.0,973.5,86,0.38,0.57,0.0,0.57,NORMAL,0.95,NONE,5
43900000657,Dhule AWS,20.9042,74.7749,250.0,Central Plateau,central_plateau,25.6,982.4,82,0.16,-0.36,-0.51,0.51,NORMAL,0.95,NONE,5
42909099999,Veraval,20.9,70.367,8.0,Coastal Plains,coastal_plains,25.8,1011.8,91,0.02,0.35,0.0,0.35,NORMAL,0.95,NONE,5
43900000798,Jajpur AWS,20.85,86.33,37.0,Coastal Plains,coastal_plains,26.8,1010.1,97,0.08,1.6,0.17,1.6,NORMAL,0.95,NONE,5
42977099999,Sandheads,20.85,88.25,10.0,Coastal Plains,coastal_plains,29.9,1011.2,76,2.36,0.7,-2.7,2.7,PROBABLE_FAULT,0.76,LOW,5
43900000792,Boudh AWS,20.84,84.32,110.0,Coastal Plains,coastal_plains,25.7,1001.4,97,-0.21,0.69,-0.17,0.69,NORMAL,0.95,NONE,5
42969099999,Angul,20.833,85.1,139.0,Coastal Plains,coastal_plains,25.5,996.7,98,0.32,-0.55,0.0,0.55,NORMAL,0.95,NONE,5
43900000807,Nuapada AWS,20.83,82.52,260.0,Coastal Plains,coastal_plains,24.9,975.0,97,-0.15,-5.97,0.0,5.97,SENSOR_FAULT,0.83,HIGH,5
43900000809,Subarnapur Sonepur AWS,20.83,83.92,117.0,Coastal Plains,coastal_plains,25.9,1000.3,97,0.11,0.21,-0.34,0.34,NORMAL,0.95,NONE,5
42973099999,Chandbali,20.783,86.733,6.0,Coastal Plains,coastal_plains,27.5,1011.3,91,0.3,0.04,-0.67,0.67,NORMAL,0.95,NONE,5
43900000724,Dang Ahwa AWS,20.76,73.68,549.0,Central Plateau,central_plateau,22.5,961.3,97,0.02,5.91,0.34,5.91,SENSOR_FAULT,0.827,HIGH,5
43900000672,Wardha AWS,20.7453,78.6022,234.0,Central Plateau,central_plateau,25.6,979.4,88,-0.52,-3.02,-0.84,3.02,PROBABLE_FAULT,0.76,LOW,5
42914099999,Diu Aprt,20.715,70.922,9.1,Coastal Plains,coastal_plains,25.6,1010.6,90,0.0,-0.2,-0.51,0.51,NORMAL,0.95,NONE,5
42933099999,Akola,20.7,77.033,282.0,Central Plateau,central_plateau,25.5,979.4,83,-0.67,-0.78,-0.51,0.78,NORMAL,0.95,NONE,5
42963099999,Bolangir,20.7,83.5,190.0,Coastal Plains,coastal_plains,25.3,991.3,99,-0.11,-0.16,0.34,0.34,NORMAL,0.95,NONE,5
42934099999,Akola,20.699,77.059,304.5,Central Plateau,central_plateau,25.8,977.1,80,-0.29,-0.49,-1.01,1.01,NORMAL,0.95,NONE,5
43900000795,Dhenkanal AWS,20.67,85.6,80.0,Coastal Plains,coastal_plains,25.5,1005.3,98,-0.3,1.64,0.0,1.64,NORMAL,0.95,NONE,5
42939099999,Wardha,20.667,78.583,283.0,Central Plateau,central_plateau,25.9,983.0,91,0.16,0.93,-0.34,0.93,NORMAL,0.95,NONE,5
42915099999,Bulsar,20.617,72.933,15.0,Coastal Plains,coastal_plains,26.2,1011.1,90,0.52,1.39,-0.84,1.39,NORMAL,0.95,NONE,5
42946099999,Bramhapuri,20.6,79.85,229.0,Central Plateau,central_plateau,26.1,986.7,99,0.04,0.0,0.34,0.34,NORMAL,0.95,NONE,5
42925099999,Malegaon,20.55,74.533,437.0,Central Plateau,central_plateau,24.2,964.6,85,0.82,0.59,-0.34,0.82,NORMAL,0.95,NONE,5
42931099999,Buldana,20.533,76.233,650.0,Central Plateau,central_plateau,23.9,945.5,82,0.73,3.93,-0.17,3.93,SENSOR_FAULT,0.708,HIGH,5
43900000656,Buldhana AWS,20.531,76.1837,630.0,Central Plateau,central_plateau,23.0,940.3,83,-0.18,0.06,0.34,0.34,NORMAL,0.95,NONE,5
43900000801,Kendrapara AWS,20.5,86.42,13.0,Coastal Plains,coastal_plains,27.1,1010.2,95,-0.3,-0.18,0.45,0.45,NORMAL,0.95,NONE,5
42966099999,Phulbani,20.483,84.267,489.0,Coastal Plains,coastal_plains,23.1,953.1,99,-0.32,-2.61,0.0,2.61,PROBABLE_FAULT,0.76,LOW,5
43900000800,Kandhamal Phulbani AWS,20.47,84.23,485.0,Coastal Plains,coastal_plains,24.1,960.4,99,0.6,2.21,0.0,2.21,NORMAL,0.95,NONE,5
42970099999,Cuttack,20.467,85.933,27.0,Coastal Plains,coastal_plains,26.2,1009.2,97,0.0,0.46,-0.17,0.46,NORMAL,0.95,NONE,5
43900000793,Cuttack AWS,20.46,85.88,36.0,Coastal Plains,coastal_plains,26.2,1008.4,97,0.05,0.64,-0.17,0.64,NORMAL,0.95,NONE,5
42916099999,Daman,20.417,72.85,12.0,Coastal Plains,coastal_plains,25.6,1011.9,94,-0.15,1.24,0.17,1.24,NORMAL,0.95,NONE,5
42943099999,Yeotmal,20.4,78.15,451.0,Central Plateau,central_plateau,25.0,963.0,93,0.16,0.52,0.84,0.84,NORMAL,0.95,NONE,5
43900000811,Titlagarh Arid AWS,20.3,83.15,215.0,Coastal Plains,coastal_plains,25.2,987.3,94,0.05,-0.72,-0.84,0.84,NORMAL,0.95,NONE,5
42961099999,Titlagarh,20.3,83.3,211.0,Coastal Plains,coastal_plains,24.6,992.1,99,-0.53,2.81,0.0,2.81,PROBABLE_FAULT,0.76,LOW,5
42976099999,Paradip (C.W.R.),20.3,86.683,8.0,Coastal Plains,coastal_plains,28.3,1011.0,83,0.98,-0.04,-2.02,2.02,NORMAL,0.95,NONE,5
43900001004,Silvassa Inland AWS,20.27,73.01,32.0,Coastal Plains,coastal_plains,24.9,1006.7,96,-0.84,-1.59,0.51,1.59,NORMAL,0.95,NONE,5
42953099999,Kanker,20.267,81.483,402.0,Central Plateau,central_plateau,23.9,967.8,98,-0.61,0.25,0.17,0.61,NORMAL,0.95,NONE,5
43900000797,Jagatsinghpur Paradip AWS,20.26,86.67,5.0,Coastal Plains,coastal_plains,28.3,1010.7,83,0.97,-0.49,-2.02,2.02,NORMAL,0.95,NONE,5
04297699999,Paradip (C.W.R.) AWS,20.25,85.65,9.0,Coastal Plains,coastal_plains,25.7,1005.6,99,-0.52,-3.88,0.17,3.88,SENSOR_FAULT,0.705,HIGH,5
42971099999,Bhubaneshwar / Biju Patnaik Intl,20.244,85.818,42.1,Coastal Plains,coastal_plains,26.1,1006.7,99,0.3,-0.19,0.17,0.3,NORMAL,0.95,NONE,5
43900000658,Gadchiroli AWS,20.1804,79.9961,217.0,Central Plateau,central_plateau,25.9,988.1,98,-0.23,0.26,0.0,0.26,NORMAL,0.95,NONE,5
43900000806,Nayagarh AWS,20.13,85.1,114.0,Coastal Plains,coastal_plains,25.2,990.7,99,-0.07,-2.51,0.17,2.51,NORMAL,0.95,NONE,5
42920099999,Ozar Air Force Station /Nashik Arpt,20.119,73.914,598.0,Central Plateau,central_plateau,22.5,946.7,96,0.24,-0.06,-0.17,0.24,NORMAL,0.95,NONE,5
42935099999,Washim,20.117,77.117,565.0,Central Plateau,central_plateau,24.3,951.6,86,0.54,2.38,-0.84,2.38,NORMAL,0.95,NONE,5
43001099999,Dahanu,19.967,72.717,5.0,Coastal Plains,coastal_plains,26.2,1011.7,89,0.47,-0.29,-0.84,0.84,NORMAL,0.95,NONE,5
42921099999,Nasik City,19.967,73.817,598.0,Central Plateau,central_plateau,22.3,947.3,97,0.07,0.07,0.17,0.17,NORMAL,0.95,NONE,5
43029099999,Chandrapur,19.967,79.3,193.0,Deccan Plateau,deccan_plateau,26.4,989.4,98,0.06,-1.02,0.0,1.02,NORMAL,0.95,NONE,5
43019099999,Pusad,19.917,77.583,332.0,Deccan Plateau,deccan_plateau,25.5,975.6,91,0.33,-0.47,-0.34,0.47,NORMAL,0.95,NONE,5
43042099999,Bhawanipatna,19.917,83.183,261.0,Coastal Plains,coastal_plains,24.8,982.1,99,-0.03,0.12,0.0,0.12,NORMAL,0.95,NONE,5
43900000812,Daringbadi Hill AWS,19.91,84.13,915.0,Coastal Plains,coastal_plains,21.0,909.0,100,0.56,0.12,0.17,0.56,NORMAL,0.95,NONE,5
43013099999,Aurangabad,19.883,75.333,579.0,Deccan Plateau,deccan_plateau,24.7,949.5,71,-0.01,0.76,-0.4,0.76,NORMAL,0.95,NONE,5
43014099999,Aurangabad,19.863,75.398,582.5,Deccan Plateau,deccan_plateau,24.7,948.3,71,0.01,0.21,0.0,0.21,NORMAL,0.95,NONE,5
04301499999,Aurangabad Chikalthana Aerodrome AWS,19.85,73.4,585.0,Coastal Plains,coastal_plains,22.3,965.4,98,-0.07,8.92,0.34,8.92,SENSOR_FAULT,0.98,HIGH,5
43900000661,Jalna AWS,19.841,75.8864,508.0,Deccan Plateau,deccan_plateau,24.1,956.4,80,-0.62,0.49,0.17,0.62,NORMAL,0.95,NONE,5
43012099999,Jalna,19.833,75.8,538.0,Deccan Plateau,deccan_plateau,24.2,952.2,79,-0.37,-0.48,-0.17,0.48,NORMAL,0.95,NONE,5
43053099999,Puri,19.8,85.817,6.0,Coastal Plains,coastal_plains,25.9,1009.0,98,-0.37,-1.36,-0.17,1.36,NORMAL,0.95,NONE,5
43022099999,Priyadarshini,19.75,78.033,457.0,Deccan Plateau,deccan_plateau,24.3,966.1,96,-0.33,3.28,0.51,3.28,PROBABLE_FAULT,0.76,LOW,5
43900000659,Hingoli AWS,19.7167,77.15,457.0,Deccan Plateau,deccan_plateau,24.1,960.3,92,0.01,-0.68,-0.17,0.68,NORMAL,0.95,NONE,5
43900000666,Palghar AWS,19.6967,72.7699,10.0,Coastal Plains,coastal_plains,25.2,1010.3,93,-0.71,-1.06,-0.34,1.06,NORMAL,0.95,NONE,5
43025099999,Adilabad,19.65,78.533,269.0,Deccan Plateau,deccan_plateau,26.4,981.0,97,0.53,-0.2,-0.17,0.53,NORMAL,0.95,NONE,5
43920001005,Maharashtra Marathwada Agro Block-01 AWS,19.4216,76.3673,420.5,Deccan Plateau,deccan_plateau,25.4,964.5,80,0.62,-1.25,0.0,1.25,NORMAL,0.95,NONE,5
43900000879,Kumuram Bheem Asifabad AWS,19.36,79.28,218.0,Deccan Plateau,deccan_plateau,25.5,987.6,98,-0.62,0.68,0.17,0.68,NORMAL,0.95,NONE,5
43049099999,Gopalpur,19.267,84.883,17.0,Coastal Plains,coastal_plains,25.3,1008.5,97,-0.59,-0.86,-0.17,0.86,NORMAL,0.95,NONE,5
43900000667,Parbhani AWS,19.2608,76.7748,407.0,Deccan Plateau,deccan_plateau,23.8,966.2,94,-0.53,0.1,0.17,0.53,NORMAL,0.95,NONE,5
43900000805,Nabarangpur AWS,19.23,82.55,582.0,Coastal Plains,coastal_plains,23.2,948.7,99,0.41,2.29,0.17,2.29,NORMAL,0.95,NONE,5
43900000671,Thane AWS,19.2183,72.9781,15.0,Coastal Plains,coastal_plains,25.5,1011.3,99,-0.65,0.02,0.67,0.67,NORMAL,0.95,NONE,5
43900000808,Rayagada AWS,19.17,83.42,207.0,Coastal Plains,coastal_plains,24.6,987.6,98,-0.46,-0.48,0.17,0.48,NORMAL,0.95,NONE,5
43005099999,T B I A,19.15,72.0,12.0,Coastal Plains,coastal_plains,28.3,1012.4,81,1.74,0.8,-2.02,2.02,NORMAL,0.95,NONE,5
04300599999,T.B.I.A AWS,19.15,73.0,14.8,Coastal Plains,coastal_plains,25.8,1011.3,95,-0.4,-0.02,0.0,0.4,NORMAL,0.95,NONE,5
43900000663,Nanded AWS,19.1383,77.321,362.0,Deccan Plateau,deccan_plateau,24.7,972.2,93,-0.01,0.56,0.0,0.56,NORMAL,0.95,NONE,5
43017099999,Parbhani,19.133,76.833,422.0,Deccan Plateau,deccan_plateau,24.0,967.1,94,-0.28,1.87,0.17,1.87,NORMAL,0.95,NONE,5
43002099999,Bombay / Juhu,19.117,72.833,3.0,Coastal Plains,coastal_plains,26.3,1012.3,92,-0.05,-0.3,-0.51,0.51,NORMAL,0.95,NONE,5
43900000652,Ahmednagar AWS,19.0948,74.748,656.0,Deccan Plateau,deccan_plateau,24.5,940.3,74,0.83,0.39,-2.36,2.36,NORMAL,0.95,NONE,5
43003099999,Chhatrapati Shivaji Maharaj Intl,19.089,72.868,11.3,Coastal Plains,coastal_plains,26.3,1011.9,92,0.05,0.12,-0.51,0.51,NORMAL,0.95,NONE,5
43009099999,Ahmadnagar,19.083,74.8,657.0,Deccan Plateau,deccan_plateau,24.2,937.7,74,-0.2,-1.68,0.34,1.68,NORMAL,0.95,NONE,5
43021099999,Nanded,19.083,77.333,358.0,Deccan Plateau,hyderabad,24.8,969.2,93,0.06,-1.77,-0.17,1.77,NORMAL,0.95,NONE,5
43041099999,Jagdalpur,19.083,82.033,553.0,Coastal Plains,coastal_plains,23.4,951.3,98,0.01,-0.18,0.34,0.34,NORMAL,0.95,NONE,5
43011099999,Bir,19.0,75.717,519.0,Deccan Plateau,deccan_plateau,27.0,955.8,64,2.26,0.8,-2.7,2.7,PROBABLE_FAULT,0.76,LOW,5
43900000654,Beed AWS,18.9891,75.7601,515.0,Deccan Plateau,deccan_plateau,27.1,955.6,65,2.32,0.36,-2.53,2.53,NORMAL,0.95,NONE,5
43060099999,Matheran,18.983,73.283,695.0,Coastal Plains,coastal_plains,22.8,967.4,98,1.19,23.61,0.51,23.61,SENSOR_FAULT,0.98,HIGH,5
43057099999,Bombay / Colaba,18.9,72.817,11.0,Coastal Plains,coastal_plains,26.6,1010.7,95,0.65,-0.73,0.0,0.73,NORMAL,0.95,NONE,5
43900000881,Mancherial AWS,18.87,79.46,153.0,Deccan Plateau,deccan_plateau,26.3,994.3,96,-0.19,-0.22,-0.34,0.34,NORMAL,0.95,NONE,5
43089099999,Sironcha,18.85,79.967,123.0,Deccan Plateau,deccan_plateau,25.8,998.5,98,-0.59,0.84,0.51,0.84,NORMAL,0.95,NONE,5
43097099999,Koraput,18.817,82.717,913.0,Coastal Plains,coastal_plains,21.9,915.0,95,1.11,2.58,-0.51,2.58,NORMAL,0.95,NONE,5
43900000873,Jagtial Agro-AWS,18.8,78.92,264.0,Deccan Plateau,deccan_plateau,25.8,980.0,98,-0.17,-0.83,0.34,0.83,NORMAL,0.95,NONE,5
43900000864,Parvathipuram Manyam AWS,18.78,83.43,120.0,Coastal Plains,coastal_plains,25.1,997.9,96,-0.2,0.24,0.17,0.24,NORMAL,0.95,NONE,5
43900000796,Gajapati Paralakhemundi AWS,18.77,84.08,48.0,Coastal Plains,coastal_plains,25.8,1006.1,97,0.14,0.02,0.17,0.17,NORMAL,0.95,NONE,5
43061099999,Khandala,18.767,73.367,539.0,Coastal Plains,coastal_plains,22.4,950.4,97,-0.31,-0.31,0.17,0.31,NORMAL,0.95,NONE,5
43086099999,Ramgundam,18.767,79.433,156.0,Deccan Plateau,hyderabad,26.7,991.3,95,0.17,-1.79,-0.34,1.79,NORMAL,0.95,NONE,5
43900000887,Peddapalli Ramagundam AWS,18.76,79.51,179.0,Deccan Plateau,deccan_plateau,26.9,994.6,97,0.65,1.93,0.17,1.93,NORMAL,0.95,NONE,5
43081099999,Nizamabad,18.667,78.1,381.0,Deccan Plateau,deccan_plateau,25.6,968.7,95,0.15,1.1,0.0,1.1,NORMAL,0.95,NONE,5
43058099999,Alibag,18.633,72.867,7.0,Coastal Plains,coastal_plains,25.8,1012.5,96,-0.45,0.41,0.17,0.45,NORMAL,0.95,NONE,5
43064099999,Pune / Lohogaon Aerodrome,18.583,73.917,589.0,Central Plateau,central_plateau,23.6,947.4,91,0.97,0.63,-0.67,0.97,NORMAL,0.95,NONE,5
43093099999,Bailadila,18.583,81.233,1144.0,Central Plateau,central_plateau,22.4,927.0,96,2.4,15.94,0.34,15.94,SENSOR_FAULT,0.98,HIGH,5
43900000668,Pune Pashan AWS,18.5398,73.7929,565.0,Central Plateau,central_plateau,22.6,948.4,95,-0.38,-1.15,0.51,1.15,NORMAL,0.95,NONE,5
43067099999,Pashan Cti,18.533,73.85,560.0,Central Plateau,central_plateau,23.1,951.0,92,0.39,0.81,-0.51,0.81,NORMAL,0.95,NONE,5
43063099999,Pune,18.533,73.85,558.0,Central Plateau,central_plateau,23.1,951.0,92,0.38,0.72,-0.51,0.72,NORMAL,0.95,NONE,5
43062099999,Bhira,18.45,73.4,96.0,Coastal Plains,coastal_plains,22.9,967.8,96,-2.7,-24.48,0.67,24.48,SENSOR_FAULT,0.98,HIGH,5
43900000878,Karimnagar AWS,18.44,79.13,265.0,Deccan Plateau,deccan_plateau,26.0,980.4,96,-0.14,-0.53,-0.17,0.53,NORMAL,0.95,NONE,5
43900000875,Jayashankar Bhupalpally AWS,18.43,79.86,172.0,Deccan Plateau,deccan_plateau,25.6,988.7,93,-0.84,-1.0,-0.34,1.0,NORMAL,0.95,NONE,5
43900000662,Latur AWS,18.4088,76.5604,631.0,Deccan Plateau,deccan_plateau,22.0,942.4,97,-0.71,-0.09,0.51,0.71,NORMAL,0.95,NONE,5
43900000888,Rajanna Sircilla AWS,18.38,78.83,322.0,Deccan Plateau,deccan_plateau,25.8,975.6,96,-0.02,1.19,0.0,1.19,NORMAL,0.95,NONE,5
43900000803,Malkangiri AWS,18.35,81.9,195.0,Central Plateau,central_plateau,25.5,990.8,94,-0.19,-0.95,-0.51,0.95,NORMAL,0.95,NONE,5
43105099999,Kalingapatam,18.333,84.133,6.0,Coastal Plains,coastal_plains,26.5,1011.1,95,0.43,-0.01,0.0,0.43,NORMAL,0.95,NONE,5
43900000877,Kamareddy AWS,18.32,78.34,495.0,Deccan Plateau,deccan_plateau,24.7,954.1,95,-0.14,-1.12,0.0,1.12,NORMAL,0.95,NONE,5
43071099999,Jeur,18.2,75.2,521.0,Deccan Plateau,deccan_plateau,26.3,956.0,81,1.54,1.08,-0.94,1.54,NORMAL,0.95,NONE,5
43900000883,Mulugu AWS,18.19,79.94,178.0,Deccan Plateau,deccan_plateau,25.8,985.9,91,-0.94,-4.08,0.51,4.08,SENSOR_FAULT,0.717,HIGH,5
43900000665,Dharashiv AWS,18.1856,76.0419,653.0,Deccan Plateau,deccan_plateau,22.7,939.6,96,-1.51,-0.23,2.53,2.53,NORMAL,0.95,NONE,5
04306999999,Baramati AWS,18.16,74.51,551.0,Deccan Plateau,deccan_plateau,24.0,949.6,89,0.13,-1.63,-0.34,1.63,NORMAL,0.95,NONE,5
43069099999,Baramati,18.15,74.583,551.0,Deccan Plateau,deccan_plateau,24.2,951.5,88,0.3,-0.35,-0.51,0.51,NORMAL,0.95,NONE,5
43900000869,Vizianagaram AWS,18.12,83.42,66.0,Coastal Plains,coastal_plains,25.6,1003.8,94,0.13,0.44,-0.17,0.44,NORMAL,0.95,NONE,5
43900000891,Siddipet AWS,18.1,78.85,475.0,Deccan Plateau,deccan_plateau,25.0,958.3,97,0.14,0.15,0.34,0.34,NORMAL,0.95,NONE,5
43900000854,Alluri Sitharama Raju Paderu AWS,18.08,82.67,910.0,Coastal Plains,coastal_plains,20.6,911.5,97,0.41,3.45,0.51,3.45,PROBABLE_FAULT,0.76,LOW,5
43076099999,Udgir,18.067,77.117,639.0,Deccan Plateau,deccan_plateau,24.8,950.6,84,-0.1,6.51,-0.34,6.51,SENSOR_FAULT,0.863,HIGH,5
43083099999,Medak,18.05,78.267,472.0,Deccan Plateau,deccan_plateau,25.3,959.6,88,-0.07,0.79,-0.84,0.84,NORMAL,0.95,NONE,5
43087099999,Hanamkonda,18.017,79.567,269.0,Deccan Plateau,deccan_plateau,26.7,982.0,85,0.32,0.86,-1.01,1.01,NORMAL,0.95,NONE,5
43900000872,Hanumakonda Warangal AWS,17.97,79.59,270.0,Deccan Plateau,deccan_plateau,26.7,981.2,85,0.32,0.53,-1.01,1.01,NORMAL,0.95,NONE,5
43111099999,Mahabaleshwar,17.933,73.667,1382.0,Central Plateau,central_plateau,18.2,874.1,100,0.77,3.83,0.84,3.83,SENSOR_FAULT,0.702,HIGH,5
43125099999,Bidar,17.917,77.533,663.0,Deccan Plateau,deccan_plateau,25.3,937.4,88,0.38,-0.27,0.67,0.67,NORMAL,0.95,NONE,5
43109099999,Harnai,17.817,73.1,20.0,Coastal Plains,coastal_plains,25.4,1009.0,94,-0.46,-0.31,-0.34,0.46,NORMAL,0.95,NONE,5
43900000874,Jangaon AWS,17.72,79.16,382.0,Deccan Plateau,deccan_plateau,25.9,969.3,91,-0.06,0.26,0.67,0.67,NORMAL,0.95,NONE,5
43149099999,Vishakhapatnam Ctlz,17.717,83.217,4.6,Coastal Plains,coastal_plains,25.5,1010.2,95,-0.83,-0.25,0.17,0.83,NORMAL,0.95,NONE,5
43150099999,Cwc Vishakhapatnam/Waltair,17.7,83.3,66.0,Coastal Plains,coastal_plains,26.2,1009.2,94,0.51,4.27,-0.17,4.27,SENSOR_FAULT,0.728,HIGH,5
43900000855,Anakapalli AWS,17.69,83.0,26.0,Coastal Plains,coastal_plains,25.7,1007.4,95,-0.56,-0.6,0.0,0.6,NORMAL,0.95,NONE,5
43900000669,Satara AWS,17.6805,73.9936,742.0,Central Plateau,central_plateau,22.2,932.5,96,-0.13,1.53,0.51,1.53,NORMAL,0.95,NONE,5
43900000868,Visakhapatnam Dolphin Nose AWS,17.68,83.22,66.0,Coastal Plains,coastal_plains,26.1,997.3,93,0.42,-3.76,-0.34,3.76,PROBABLE_FAULT,0.76,LOW,5
43136099999,Bhadrachalam,17.667,80.883,54.0,Central Plateau,central_plateau,28.1,1004.8,87,0.32,0.5,-0.34,0.5,NORMAL,0.95,NONE,5
04311799999,Sholapur AWS,17.6667,75.9,479.0,Deccan Plateau,deccan_plateau,25.5,959.4,83,-0.71,0.38,0.34,0.71,NORMAL,0.95,NONE,5
43900000882,Medchal Malkajgiri AWS,17.63,78.48,577.0,Deccan Plateau,deccan_plateau,24.7,946.4,93,-0.6,-0.06,1.01,1.01,NORMAL,0.95,NONE,5
43117099999,Solapur,17.628,75.935,482.8,Deccan Plateau,deccan_plateau,25.7,958.4,81,-0.5,-0.21,0.0,0.5,NORMAL,0.95,NONE,5
43900000890,Sangareddy AWS,17.62,78.08,501.0,Deccan Plateau,deccan_plateau,25.9,953.8,87,-0.26,-1.88,-0.13,1.88,NORMAL,0.95,NONE,5
43900000880,Mahabubabad AWS,17.6,80.0,180.0,Deccan Plateau,deccan_plateau,26.9,989.2,88,-0.32,-0.53,0.51,0.53,NORMAL,0.95,NONE,5
43130099999,Hakimpet,17.55,78.517,613.0,Deccan Plateau,deccan_plateau,25.5,944.7,88,0.45,1.5,0.17,1.5,NORMAL,0.95,NONE,5
43900000871,Bhadradri Kothagudem AWS,17.55,80.62,89.0,Central Plateau,central_plateau,27.4,998.3,89,-0.4,-1.09,0.34,1.09,NORMAL,0.95,NONE,5
43113099999,Satara,17.517,74.05,612.0,Deccan Plateau,deccan_plateau,23.0,941.9,93,-0.17,-1.47,0.0,1.47,NORMAL,0.95,NONE,5
